order_id;customer_id;order_date;delivery_date;product;category;price;quantity;discount;state;channel;payment_type;return_flag
864;8911c2f0-ecbe-4702-8184-6bfce424afbd;02/07/2025;03/07/2025;Laborum;Pele;344.2;4;1.96;BA;Site;Boleto;Sim
865;cf73796e-6631-4e44-acc5-4d808ec51469;27/05/2025;03/06/2025;Pariatur;Beleza;121.08;2;33.08;SP;Loja Física;Carteira Digital;Sim
866;e0631959-e391-40ef-9535-01fcf4b36b1f;08/07/2025;12/07/2025;Deleniti;Pele;56.44;1;17.62;RS;Loja Física;Pix;Sim
867;dc57f48f-cdf5-4591-885e-ed322b8e1d88;24/06/2025;26/06/2025;Laborum;Perfumes;337.49;3;7.13;MG;Site;Boleto;Sim
868;35e6f3ec-ade4-47b6-acb0-0a6d62703520;04/03/2025;09/03/2025;Qui;Maquiagem;321.2;1;35.33;PR;Site;Cartão de Crédito;Sim
869;7d17afe1-6d2f-4e8e-b2b8-5fd2f495f59c;30/01/2025;02/02/2025;Ullam;Infantil;285.9;2;3.8;SP;Loja Física;Carteira Digital;Sim
870;41ab880b-df5b-4258-b311-1d3f3fa76230;16/02/2025;21/02/2025;Numquam;Pele;337.74;3;42.48;RJ;App;Cartão de Crédito;Sim
871;560a8afc-4339-4c34-81f1-eeb09dca663a;05/06/2025;11/06/2025;Ducimus;Infantil;327.64;3;21.13;DF;App;Pix;Sim
872;544ff73f-e47d-45c2-8381-fc70d78a78cd;14/01/2025;17/01/2025;Dolore;Infantil;147.96;3;4.46;RS;Site;Pix;Sim
873;df786907-d764-4be2-9d2b-c0b1e4594528;01/07/2025;07/07/2025;Similique;Cabelos;488.66;1;17.43;BA;App;Carteira Digital;Não
874;126a1ee9-b939-4ebb-b6aa-7b05ee7663d8;06/07/2025;09/07/2025;Similique;Maquiagem;293.2;1;3.08;PR;Loja Física;Boleto;Não
875;1750e657-2a91-44ec-94f4-773fba40d481;09/03/2025;13/03/2025;Praesentium;Pele;354.59;3;23.45;SC;Site;Cartão de Crédito;Não
876;8bd895df-eda6-4709-ba2e-d488689cdb50;27/05/2025;01/06/2025;Dolores;Cabelos;72.07;4;22.33;RS;Loja Física;Carteira Digital;Não
877;eea03a78-eba8-4feb-adb7-293288d495bc;04/05/2025;09/05/2025;Fugit;Pele;70.38;2;30.81;MG;Loja Física;Pix;Não
878;f2f58079-e635-4fa1-8053-77f441d43b50;04/06/2025;08/06/2025;Vero;Perfumes;277.76;4;15.48;DF;App;Pix;Não
879;520a4fcf-0c97-4e59-a8bf-595824d14f45;07/07/2025;12/07/2025;Impedit;Maquiagem;40.83;3;26.02;RJ;Site;Cartão de Crédito;Não
880;ef95116b-bd2e-4c74-a5bc-a8d3b58806c0;22/05/2025;23/05/2025;Voluptas;Cabelos;46.53;1;31.96;RS;App;Cartão de Crédito;Sim
881;a0538d80-5b82-4503-bf31-55da43a54284;12/03/2025;14/03/2025;Debitis;Beleza;189.64;3;42.12;SP;Loja Física;Carteira Digital;Sim
882;766aaa2d-ef0a-4d28-9374-5df6db81ffd0;05/05/2025;11/05/2025;Sapiente;Beleza;263.7;1;49.95;PR;Loja Física;Carteira Digital;Sim
883;f5b9a900-4618-4b4c-8692-4065f48c6904;10/04/2025;15/04/2025;Recusandae;Pele;459.49;2;45.07;SC;Site;Pix;Sim
884;5dcef719-28e5-42c2-ad52-e9e622b4d83f;28/04/2025;06/05/2025;Voluptatibus;Perfumes;303.81;1;24.86;RJ;App;Pix;Sim
885;639acb14-0971-4d43-ac8f-5feb3875ab85;11/02/2025;14/02/2025;Ullam;Infantil;191.19;2;36.27;RS;Loja Física;Boleto;Sim
886;b58625a6-42f9-40fe-8978-3e15e18cc0f5;21/02/2025;02/03/2025;At;Perfumes;110.02;4;43.06;MG;Site;Boleto;Não
887;292e9c6a-1e93-43c2-bb98-17347cfeec00;09/03/2025;10/03/2025;In;Pele;429.65;4;47.63;SP;Site;Carteira Digital;Sim
888;0b628ea3-05de-46a2-b773-d92b5d7a48d4;22/02/2025;28/02/2025;Quam;Beleza;149.2;4;30.33;PR;App;Boleto;Sim
889;1cbae61f-e1a9-43a3-8176-3dbd6d08ea07;04/02/2025;08/02/2025;Natus;Infantil;316.45;2;16.89;RS;Loja Física;Pix;Não
890;2d7ca663-f117-442a-9230-46d8b38f6150;04/05/2025;15/05/2025;Totam;Perfumes;230.93;4;4.23;DF;Site;Cartão de Crédito;Não
891;e07455f6-01f1-4e14-9945-82ac9ef91be0;11/03/2025;16/03/2025;Rem;Beleza;194.96;2;41.54;PR;Loja Física;Pix;Sim
892;ca27f076-6193-4f7b-97ce-3c0c64828e6b;14/04/2025;21/04/2025;Laborum;Perfumes;472.65;4;35.2;SC;App;Cartão de Crédito;Não
893;3433b374-efd6-4840-9afd-161847aa6c4e;22/01/2025;28/01/2025;Commodi;Perfumes;268.71;2;28.68;RS;Loja Física;Carteira Digital;Não
894;8add8475-deae-4e0f-b201-c5b3634d3dbc;21/01/2025;24/01/2025;A;Pele;167.56;1;44.7;DF;App;Cartão de Crédito;Sim
895;8d5df61c-6817-429c-a256-240109cc6600;29/06/2025;02/07/2025;Quaerat;Perfumes;202.57;4;31.12;MG;Site;Cartão de Crédito;Não
896;96779ea6-6069-4690-8813-e5a74b15c48c;01/07/2025;07/07/2025;Eum;Cabelos;375.11;3;19.72;MG;Site;Boleto;Não
897;ef521d2e-98ef-4289-84e7-166b6fa654d3;27/03/2025;27/03/2025;Amet;Maquiagem;86.47;1;24.46;RJ;Loja Física;Boleto;Não
898;a5660d2c-0513-4e18-9818-88089dacadf5;25/06/2025;01/07/2025;Provident;Pele;429.58;1;5.88;RJ;App;Carteira Digital;Não
899;cd4b0689-d3f5-4df3-b7d5-3c2208099fe7;16/01/2025;18/01/2025;Animi;Cabelos;498.79;1;15.23;MG;Loja Física;Carteira Digital;Sim
900;b9d5204f-27d9-4682-b480-d3683699fd1e;13/01/2025;23/01/2025;Tenetur;Cabelos;447.46;4;19.86;SP;Site;Boleto;Sim
901;ccfc94f6-92c9-47ab-9466-f163f6cae78d;04/07/2025;11/07/2025;Omnis;Infantil;103.9;3;17.36;SP;Loja Física;Boleto;Sim
902;f025723d-b2c9-4e1b-a4d8-c58d878672ff;04/04/2025;08/04/2025;Iusto;Cabelos;301.14;1;30.16;PR;Site;Carteira Digital;Sim
903;fe8df3c8-d1da-41f8-8807-bcfa5fc358f2;18/05/2025;22/05/2025;Rerum;Infantil;322.96;3;27.85;PR;Site;Boleto;Não
904;94994de4-bd43-4459-8dae-51a4c2d8ab4a;05/06/2025;09/06/2025;A;Maquiagem;385.3;1;25.73;DF;App;Boleto;Sim
905;920b6b8b-4a1e-4835-92fe-db0cda7fcba9;13/03/2025;16/03/2025;Labore;Perfumes;99.3;2;28.46;MG;Loja Física;Boleto;Não
906;d3d304dc-d466-47c2-89a3-c456b33a2eb3;20/02/2025;25/02/2025;Nostrum;Cabelos;429.47;3;31.07;BA;App;Cartão de Crédito;Sim
907;e3548155-301d-43b3-b049-5d3d470f51e3;11/01/2025;18/01/2025;Vero;Perfumes;391.79;1;16.11;SC;Site;Cartão de Crédito;Sim
908;c0472b0b-8ade-4b22-9243-270ea8a5ddd7;04/04/2025;12/04/2025;Rerum;Cabelos;302.43;3;24.12;SC;Site;Cartão de Crédito;Sim
909;150e998f-72cd-43a6-ba65-134ca96167f2;03/05/2025;07/05/2025;Eligendi;Perfumes;423.79;2;36.92;SP;Loja Física;Cartão de Crédito;Sim
910;19c6810d-8de9-4cb7-84e8-46c3437d732f;11/03/2025;15/03/2025;Nobis;Perfumes;427.05;4;17.2;MG;Loja Física;Cartão de Crédito;Não
911;f964b1b5-224a-491b-af53-04a0684ffe5e;02/06/2025;07/06/2025;Fugit;Maquiagem;44.6;3;0.33;SC;App;Cartão de Crédito;Não
912;55507156-94e0-4b68-be9d-53ddb34ee497;13/05/2025;15/05/2025;Tenetur;Cabelos;183.54;3;11.85;DF;App;Pix;Sim
913;05b85fe5-5b0e-4437-865b-8c9e6592bbcf;12/06/2025;16/06/2025;Iusto;Perfumes;230.17;1;2.73;MG;App;Carteira Digital;Sim
914;9260a898-a3c4-4ab8-8a1c-f97570281a8c;02/04/2025;05/04/2025;Sequi;Beleza;466.32;2;4.81;PR;Loja Física;Carteira Digital;Não
915;d1873fb1-1ea0-4090-8bed-0a71beee0d8a;20/05/2025;25/05/2025;Nobis;Cabelos;410.77;4;43.73;SP;Loja Física;Cartão de Crédito;Sim
916;2506954f-8418-40af-be88-a4b5e5e82303;24/02/2025;02/03/2025;Molestias;Maquiagem;408.75;3;23.17;SP;App;Boleto;Não
917;43c4580c-25d9-4b7c-a95e-52fc6aadeb0a;27/03/2025;01/04/2025;Laborum;Perfumes;353.42;1;44.47;BA;Site;Boleto;Não
918;52feb0b0-80fb-4240-9e3f-1268cfa6f780;04/03/2025;10/03/2025;Modi;Infantil;68.05;1;19.58;PR;App;Carteira Digital;Não
919;4e62729a-c555-453b-9733-30e5afa5ec0c;30/05/2025;04/06/2025;Enim;Maquiagem;367.94;2;23.5;PR;Loja Física;Carteira Digital;Sim
920;07853a34-f76a-428c-8857-c1bc783c0e47;05/05/2025;14/05/2025;Ea;Perfumes;165.5;4;0.65;DF;Site;Pix;Não
921;27fa5228-2ea2-459f-9686-eedf2a664d58;19/03/2025;23/03/2025;Molestias;Pele;303.27;3;13.18;PR;Loja Física;Pix;Não
922;76e96ae2-b7a5-424a-8f43-f98587199208;27/03/2025;03/04/2025;Quam;Infantil;156.6;3;6.15;MG;Loja Física;Cartão de Crédito;Sim
923;3bf11617-1fdb-44cf-81e9-3b483495e818;20/03/2025;23/03/2025;Voluptate;Perfumes;368.15;2;25.32;MG;Site;Boleto;Não
924;33765954-c1ca-4f16-b41f-09d7b7f218cb;20/02/2025;26/02/2025;Asperiores;Pele;305.72;2;47.03;SP;Site;Carteira Digital;Sim
925;697c399e-8258-4150-a7c0-ab0212c5b179;13/01/2025;22/01/2025;Eaque;Beleza;293.53;1;20.26;MG;App;Carteira Digital;Sim
926;2bb5b120-0e6e-4c2c-9a15-8e03b2f4f0e8;18/03/2025;20/03/2025;Facere;Beleza;278.27;3;22.78;PR;Site;Pix;Sim
927;5ae78b95-34f1-45b6-a230-c842899a0d76;03/04/2025;09/04/2025;Placeat;Maquiagem;248.4;3;42.12;SP;Loja Física;Carteira Digital;Não
928;c022167d-5ea8-43dd-969a-5a18a827658c;19/05/2025;21/05/2025;Consectetur;Maquiagem;459.01;1;15.16;PR;Loja Física;Cartão de Crédito;Sim
929;007bf6e9-916e-4a97-bb3a-b1e47c59fb46;13/06/2025;19/06/2025;Magni;Infantil;94.09;3;20.47;DF;App;Cartão de Crédito;Sim
930;616b3283-2340-429c-ba64-408b81197f79;02/05/2025;03/05/2025;Nihil;Infantil;300.17;1;15.82;PR;Site;Cartão de Crédito;Sim
931;09aac355-6852-44d3-b8fc-4e650b63050a;25/04/2025;29/04/2025;Officia;Maquiagem;424.43;3;37.46;MG;Loja Física;Cartão de Crédito;Não
932;f2936b6d-0d5e-4c5c-99a6-3ddf664e7129;13/05/2025;16/05/2025;Repellendus;Cabelos;234.8;2;32.36;SP;Site;Cartão de Crédito;Não
933;0142b6fd-aff2-4d04-8585-1adab0eff8ef;23/03/2025;24/03/2025;Harum;Perfumes;244.9;1;25.63;BA;Loja Física;Carteira Digital;Não
934;fb97acbd-20ec-4617-9bd3-efca59ec0675;11/06/2025;19/06/2025;Molestiae;Maquiagem;65.34;1;24.53;RS;Loja Física;Cartão de Crédito;Sim
935;e75c0140-8e61-471a-8c41-5021622117d6;14/02/2025;21/02/2025;Voluptate;Beleza;407.47;4;2.23;PR;Loja Física;Pix;Não
936;ee884672-a4bd-4616-a212-254d8fe64f67;07/06/2025;10/06/2025;Blanditiis;Pele;408.67;4;20.65;RS;Loja Física;Boleto;Não
937;914581c1-4e4c-4544-a419-db6743978c1f;23/03/2025;25/03/2025;Vitae;Perfumes;145.06;1;22.34;SP;App;Boleto;Não
938;e8063d66-fb98-4c5d-8152-0c36532d3de9;31/01/2025;05/02/2025;Repellat;Maquiagem;178.52;1;13.03;RJ;Loja Física;Cartão de Crédito;Não
939;b700e6fc-64af-4839-8124-07276976229c;04/02/2025;12/02/2025;Nostrum;Pele;87.29;3;17.57;RJ;Loja Física;Pix;Não
940;359558bf-188d-41db-b6c2-11a0e6d27354;22/03/2025;27/03/2025;Doloribus;Infantil;98.2;4;7.04;DF;App;Carteira Digital;Sim
941;156c7c7d-3ba9-49a3-b5f1-8c28b98ceb8a;11/04/2025;17/04/2025;Libero;Pele;56.85;3;41.32;DF;Loja Física;Carteira Digital;Sim
942;36e33547-7b3f-41e2-acfb-ed9d96abe312;22/05/2025;31/05/2025;Voluptatum;Perfumes;42.29;2;1.64;RJ;App;Cartão de Crédito;Não
943;3a6faa1a-6fbf-4202-992b-9c165549eef4;29/01/2025;05/02/2025;Animi;Infantil;463.21;1;0.92;RS;Loja Física;Boleto;Não
944;7f4b1706-12b7-4d1f-b812-bc0330a2065e;10/03/2025;17/03/2025;Ratione;Perfumes;424.32;1;39.61;BA;Loja Física;Cartão de Crédito;Não
945;c99f7e2f-dd81-4383-b816-46b4a4f6a2a0;29/01/2025;03/02/2025;Modi;Cabelos;158.39;4;12.98;PR;Site;Carteira Digital;Não
946;f0d38056-a98c-4dd0-b2b5-82a68da75a25;14/02/2025;20/02/2025;Iusto;Beleza;220.18;4;37.83;MG;App;Pix;Não
947;e04bd192-98f9-48ae-aa9e-ff110036c3f5;29/01/2025;01/02/2025;Similique;Cabelos;240.64;1;19.94;PR;Site;Boleto;Não
948;c148f4f8-7466-4d14-ac85-467a8299eca7;18/06/2025;24/06/2025;Optio;Infantil;147.43;4;40.07;RS;Site;Boleto;Não
949;74e722f4-f1de-4cbc-b640-ccda24ea54a0;10/03/2025;15/03/2025;Labore;Cabelos;408.87;4;30.55;RS;Site;Boleto;Não
950;4da66c12-aff8-4af2-b54b-c9ebf1e0a977;01/02/2025;09/02/2025;Quibusdam;Cabelos;244.76;2;2.05;RJ;Site;Cartão de Crédito;Não
951;cd15ff7f-1570-4e43-b759-1ac0261079de;01/06/2025;05/06/2025;Blanditiis;Maquiagem;438.99;3;21.95;SP;Loja Física;Cartão de Crédito;Não
952;0664765d-c868-4bf8-bd31-faa1bcbd3d15;15/05/2025;21/05/2025;Molestiae;Pele;332.1;2;27.59;BA;App;Pix;Não
953;0c1ad3b6-7216-44f3-b18a-c34f9111c40d;06/04/2025;11/04/2025;Laboriosam;Cabelos;256.13;1;41.01;PR;App;Boleto;Sim
954;b607f7ef-08d1-4f59-899b-7f9fa79b8a4b;07/07/2025;09/07/2025;Temporibus;Beleza;366.26;2;34.29;SC;App;Cartão de Crédito;Não
955;76d96f51-ef8f-459f-bc27-d1ee75e8b4f7;06/02/2025;12/02/2025;Nisi;Perfumes;96.67;1;36.94;MG;App;Cartão de Crédito;Não
956;3c858fce-b02e-4036-8ea4-9223b35edf91;08/04/2025;14/04/2025;Ratione;Pele;205.12;4;29.29;SP;Site;Boleto;Não
957;790a8bde-a880-4041-bd0a-8f8c6aa50c48;20/03/2025;25/03/2025;Laudantium;Maquiagem;304.84;3;40.37;RJ;App;Pix;Não
958;e5d9fbf9-f6a8-4b72-a226-5272c872a195;25/05/2025;03/06/2025;Numquam;Cabelos;399.65;2;33.17;PR;Site;Pix;Não
959;e7ec8995-abb1-40dc-b736-42d1891a089a;11/02/2025;15/02/2025;Neque;Maquiagem;279.02;2;49.47;BA;App;Boleto;Não
960;a5c570a7-ea92-43d9-9599-a976503685d8;22/06/2025;25/06/2025;Perferendis;Perfumes;80.69;3;46.68;RS;App;Pix;Não
961;545a36fb-aa61-4da0-9279-49f16b24549f;11/01/2025;18/01/2025;Incidunt;Perfumes;216.24;1;34.55;PR;App;Boleto;Sim
962;dc099614-12d5-4e42-a34f-ded6dd2cc346;22/06/2025;26/06/2025;In;Maquiagem;289.04;1;1.11;RS;Site;Pix;Sim
963;d4f62f05-9f76-4c5c-b918-72007c1487d5;15/05/2025;21/05/2025;Hic;Maquiagem;473.22;4;35.33;SC;App;Boleto;Sim
964;195dc923-6116-48a4-a4a8-3ea697d43498;15/04/2025;21/04/2025;Repudiandae;Infantil;369.33;1;18.82;MG;App;Cartão de Crédito;Sim
965;6179bf20-42e7-4e19-8b50-e40e2b8640c5;13/01/2025;16/01/2025;Aspernatur;Perfumes;121.55;4;32.54;DF;Site;Pix;Não
966;e9644c13-18ff-42d9-92b4-de4b346e13d7;04/05/2025;09/05/2025;Tempore;Pele;93.04;4;4.74;PR;Loja Física;Cartão de Crédito;Não
967;395e0726-6b8c-4e06-b0f4-e59276e8fdf7;21/04/2025;22/04/2025;Corrupti;Beleza;62.43;1;17.02;MG;Site;Boleto;Não
968;ae1e1cab-dede-4ad2-9a97-3b16c799fa14;15/06/2025;20/06/2025;Laborum;Perfumes;93.54;2;16.75;RJ;App;Pix;Não
969;79927148-bff0-45fc-8d4e-cffa6afd59a8;04/06/2025;08/06/2025;Dolore;Pele;301.28;3;34.18;BA;Loja Física;Pix;Não
970;a6d02e2a-3b35-47d5-8a2c-61b371d2b12f;30/04/2025;30/04/2025;Laborum;Beleza;467.52;1;18.86;SC;Site;Pix;Sim
971;c454b4fb-a4f9-449c-9352-1003dfca1820;08/05/2025;11/05/2025;Dolorem;Maquiagem;173.54;2;40.54;MG;App;Pix;Não
972;8f886bec-3d09-4e48-bcfb-f694504fef78;31/03/2025;11/04/2025;Cumque;Infantil;147.13;3;17.49;DF;Loja Física;Carteira Digital;Sim
973;8226c90c-e67c-4c2c-9766-477e7da75563;15/02/2025;20/02/2025;Maiores;Perfumes;242.38;1;16.21;PR;App;Boleto;Sim
974;99786ec3-ebf9-405c-9cf5-07b8f82b74c3;15/05/2025;19/05/2025;Mollitia;Infantil;53.1;3;35.51;BA;App;Carteira Digital;Sim
975;62b6e1b4-72d2-48c3-b5bc-d1f7e383d3af;30/03/2025;02/04/2025;Deleniti;Beleza;344.62;1;33.39;MG;App;Boleto;Não
976;09fbfb49-f1af-41ab-a699-129e07929ef9;30/05/2025;04/06/2025;Itaque;Pele;146.19;4;42.99;PR;Loja Física;Pix;Não
977;bcf20d18-484b-4873-bce1-77709a048994;08/07/2025;13/07/2025;Animi;Pele;386.45;4;1.74;DF;App;Carteira Digital;Não
978;5cba7f5a-c127-4f61-9276-5fe6167db96f;13/05/2025;18/05/2025;Modi;Cabelos;413.28;3;3.48;MG;Site;Boleto;Sim
979;a90aca4e-089b-4c62-b382-8ff5c5888eab;04/02/2025;10/02/2025;Tempora;Infantil;187.71;1;1.26;PR;Loja Física;Cartão de Crédito;Sim
980;050513c6-23f6-486c-9477-d57b09adb797;03/02/2025;11/02/2025;Ratione;Cabelos;398.73;4;9.47;SC;Site;Cartão de Crédito;Sim
981;486c6e93-aa4f-4049-94c4-6096772e3d4c;09/03/2025;14/03/2025;Ex;Perfumes;400.49;1;25.69;SP;Site;Carteira Digital;Sim
982;18b3d7e6-4dfb-4ce7-8d69-4679a224ad56;28/01/2025;04/02/2025;Voluptatum;Beleza;493.38;2;1.46;PR;Loja Física;Boleto;Sim
983;0c868322-a698-42b8-b18b-df8c53765b74;29/03/2025;05/04/2025;Magni;Infantil;357.22;4;27.18;SC;App;Boleto;Sim
984;271e94eb-13b9-46f6-be89-f9fe01974043;30/06/2025;06/07/2025;Amet;Infantil;113.25;1;40.15;PR;App;Boleto;Sim
985;d73271db-b517-4ed5-92ab-4ffbae5e05cb;29/04/2025;08/05/2025;Dolores;Maquiagem;249.85;1;43.99;MG;Site;Cartão de Crédito;Não
986;df271dbf-6b59-4a43-9026-539c098f5c15;21/02/2025;24/02/2025;Mollitia;Pele;235.06;4;2.46;DF;App;Pix;Não
987;d5b50f03-a064-4ee2-ab46-5d1f67a47b11;31/05/2025;05/06/2025;Nobis;Cabelos;54.29;1;49.99;MG;Loja Física;Carteira Digital;Não
988;2db6b484-6ce3-425b-8296-1c09bdf48782;05/04/2025;07/04/2025;Ducimus;Maquiagem;324.3;4;38.18;PR;App;Carteira Digital;Sim
989;2a444510-0ee7-4d35-907f-2c3429fd298b;13/02/2025;17/02/2025;Deserunt;Beleza;235.41;2;30.39;DF;App;Pix;Não
990;3b326866-aa69-4f19-96e1-713a32c2c878;30/04/2025;05/05/2025;Maiores;Pele;190.12;1;8.53;MG;App;Cartão de Crédito;Sim
991;035b2a42-d207-41d6-b90c-99112933d67b;28/03/2025;04/04/2025;Fugiat;Maquiagem;314.83;2;48.48;MG;App;Pix;Não
992;6bbaeab4-bdd2-4ece-9cf8-1e225989e8d6;31/03/2025;03/04/2025;Tempora;Maquiagem;198.17;1;42.92;SP;Loja Física;Carteira Digital;Não
993;45798156-3fff-4210-8b54-be26e672ec7e;24/04/2025;01/05/2025;Dicta;Pele;143.51;3;0.08;SP;App;Pix;Sim
994;5f77249a-c8bb-47f5-b2c4-3d097944cf7f;29/06/2025;07/07/2025;Hic;Beleza;380.57;4;28.59;BA;Site;Carteira Digital;Não
995;9e32061c-1fe6-40a2-9fd5-139dd00b5229;24/06/2025;26/06/2025;Adipisci;Perfumes;91.26;4;13.42;RS;Site;Carteira Digital;Não
996;4438a60a-4789-4ad0-89e8-8493e4d0f574;17/03/2025;18/03/2025;Mollitia;Cabelos;439.61;1;9.95;PR;Site;Carteira Digital;Sim
997;7d36eba2-82c0-4c0e-94a2-2e4df04b13e0;27/06/2025;02/07/2025;Laudantium;Maquiagem;40.4;3;33.46;PR;App;Pix;Não
998;2e8efb70-133d-469e-bb87-02e2a9741b59;26/05/2025;28/05/2025;Repellat;Cabelos;285.18;2;8.98;RJ;Site;Boleto;Não
999;0347ecfd-c182-4b79-8e5a-1123fb58d5f0;13/06/2025;19/06/2025;Dolor;Beleza;356.57;3;45.9;DF;Loja Física;Carteira Digital;Não
1000;43266abf-6d61-4f55-bab4-c800dcbf54d7;04/07/2025;12/07/2025;Quas;Infantil;330.2;1;12.63;DF;Site;Pix;Sim
